2002.7536	0.9876
2002.7563	0.979
2002.7645	0.9832
2002.7673	0.9786
2002.7700	0.9893
2002.7728	0.9862
2002.7755	0.9872
2002.7837	0.9869
2002.7864	0.9815
2002.7892	0.9816
2002.7919	0.9705
2002.7947	0.9717
2002.8029	0.9731
2002.8056	0.9775
2002.8084	0.9763
2002.8111	0.9779
2002.8138	0.9758
2002.8220	0.9845
2002.8248	0.983
2002.8275	0.9837
2002.8303	0.99
2002.8330	0.9961
2002.8412	0.9979
2002.8439	0.9998
2002.8467	1.0032
2002.8494	1.009
2002.8522	1.0137
2002.8604	1.0107
2002.8631	1.0126
2002.8658	1.0081
2002.8686	1.0041
2002.8713	1.0095
2002.8795	1.0088
2002.8823	1.0037
2002.8850	1.0017
2002.8877	1.0018
2002.8905	0.9963
2002.8987	0.992
2002.9014	0.9931
2002.9042	0.9903
2002.9097	0.9949
2002.9179	0.9971
2002.9206	0.9964
2002.9233	1.0008
2002.9261	1.0004
2002.9288	1.0095
2002.9370	1.0102
2002.9398	1.0077
2002.9425	1.0084
2002.9452	1.0184
2002.9480	1.0235
2002.9562	1.0225
2002.9589	1.028
2002.9617	1.027
2002.9644	1.0272
2002.9671	1.0268
2002.9754	1.0262
2002.9781	1.03
2002.9836	1.0375
2002.9863	1.044
2002.9945	1.049
2002.9973	1.0487
2003.0027	1.0353
2003.0055	1.0422
2003.0137	1.046
2003.0164	1.041
2003.0192	1.0494
2003.0219	1.0487
2003.0246	1.058
2003.0329	1.0538
2003.0356	1.0552
2003.0383	1.0562
2003.0411	1.0616
2003.0438	1.0668
2003.0548	1.0727
2003.0575	1.0727
2003.0602	1.0739
2003.0630	1.0831
2003.0712	1.0849
2003.0739	1.0823
2003.0767	1.0841
2003.0794	1.0818
2003.0821	1.0766
2003.0903	1.0782
2003.0931	1.0889
2003.0958	1.0778
2003.0986	1.0825
2003.1013	1.0818
2003.1095	1.0726
2003.1123	1.0735
2003.1150	1.0708
2003.1177	1.0828
2003.1205	1.0789
2003.1314	1.0687
2003.1342	1.0744
2003.1369	1.0823
2003.1396	1.0772
2003.1478	1.0798
2003.1506	1.0763
2003.1533	1.0783
2003.1561	1.0738
2003.1588	1.0804
2003.1670	1.0893
2003.1697	1.0886
2003.1725	1.0962
2003.1752	1.0971
2003.1780	1.1009
2003.1862	1.1057
2003.1889	1.1037
2003.1916	1.0991
2003.1944	1.0769
2003.1971	1.0747
2003.2053	1.0621
2003.2081	1.0634
2003.2108	1.0562
2003.2136	1.0609
2003.2163	1.0522
2003.2245	1.0638
2003.2272	1.0655
2003.2300	1.0692
2003.2327	1.0694
2003.2355	1.0777
2003.2437	1.0915
2003.2464	1.0913
2003.2491	1.0768
2003.2519	1.0759
2003.2546	1.0735
2003.2628	1.0693
2003.2656	1.0706
2003.2683	1.0769
2003.2710	1.0786
2003.2738	1.0754
2003.2820	1.0771
2003.2847	1.0796
2003.2875	1.0912
2003.2902	1.0875
2003.3012	1.0867
2003.3039	1.0967
2003.3066	1.097
2003.3094	1.1028
2003.3121	1.1035
2003.3203	1.0984
2003.3231	1.1075
2003.3258	1.1171
2003.3285	1.1235
2003.3313	1.1227
2003.3395	1.1288
2003.3422	1.1424
2003.3450	1.1354
2003.3477	1.1493
2003.3504	1.1487
2003.3587	1.1557
2003.3614	1.1528
2003.3641	1.1491
2003.3669	1.1381
2003.3696	1.1582
2003.3778	1.1652
2003.3806	1.1705
2003.3833	1.1631
2003.3860	1.1694
2003.3888	1.1833
2003.3997	1.1812
2003.4025	1.1762
2003.4052	1.1903
2003.4079	1.1782
2003.4162	1.1752
2003.4189	1.173
2003.4216	1.1637
2003.4244	1.1832
2003.4271	1.1693
2003.4353	1.1708
2003.4381	1.1669
2003.4408	1.1752
2003.4435	1.1767
2003.4463	1.1853
2003.4545	1.1823
2003.4572	1.1779
2003.4600	1.1688
2003.4627	1.1717
2003.4654	1.1603
2003.4736	1.1554
2003.4764	1.1503
2003.4791	1.1531
2003.4819	1.1416
2003.4846	1.1422
2003.4928	1.1504
2003.4956	1.1559
2003.4983	1.1536
2003.5010	1.1491
2003.5120	1.1311
2003.5147	1.1313
2003.5175	1.1345
2003.5202	1.1374
2003.5229	1.1294
2003.5311	1.1269
2003.5339	1.1169
2003.5366	1.1211
2003.5394	1.1201
2003.5421	1.1266
2003.5503	1.1343
2003.5530	1.1325
2003.5558	1.1484
2003.5585	1.1471
2003.5613	1.1507
2003.5695	1.1488
2003.5722	1.1437
2003.5749	1.1347
2003.5777	1.1229
2003.5804	1.1271
2003.5886	1.1359
2003.5914	1.1385
2003.5941	1.1329
2003.5969	1.137
2003.5996	1.1306
2003.6078	1.1349
2003.6105	1.1279
2003.6133	1.1321
2003.6160	1.1265
2003.6188	1.1264
2003.6270	1.1142
2003.6297	1.1133
2003.6324	1.1118
2003.6352	1.092
2003.6379	1.0879
2003.6461	1.087
2003.6489	1.0853
2003.6516	1.0878
2003.6543	1.0878
2003.6571	1.0979
2003.6680	1.0807
2003.6708	1.0845
2003.6735	1.0943
2003.6762	1.1102
2003.6845	1.1062
2003.6872	1.1224
2003.6899	1.1209
2003.6927	1.1205
2003.6954	1.1286
2003.7036	1.1279
2003.7064	1.1172
2003.7091	1.1283
2003.7118	1.1253
2003.7146	1.1372
2003.7228	1.1455
2003.7255	1.1437
2003.7283	1.1493
2003.7310	1.1484
2003.7337	1.146
2003.7420	1.1595
2003.7447	1.1651
2003.7474	1.1715
2003.7502	1.1691
2003.7529	1.1576
2003.7611	1.1705
2003.7639	1.1756
2003.7666	1.1807
2003.7693	1.1745
2003.7721	1.1793
2003.7803	1.1702
2003.7830	1.1722
2003.7858	1.163
2003.7885	1.1583
2003.7912	1.1672
2003.7995	1.1631
2003.8022	1.1664
2003.8049	1.1797
2003.8077	1.1787
2003.8104	1.1783
2003.8186	1.1743
2003.8214	1.1666
2003.8241	1.1658
2003.8268	1.1621
2003.8296	1.1581
2003.8378	1.1456
2003.8405	1.1484
2003.8433	1.1434
2003.8460	1.1412
2003.8487	1.1526
2003.8569	1.1477
2003.8597	1.1519
2003.8624	1.163
2003.8652	1.1732
2003.8679	1.1775
2003.8761	1.1747
2003.8789	1.1968
2003.8816	1.1874
2003.8843	1.1909
2003.8871	1.1913
2003.8953	1.1768
2003.8980	1.179
2003.9008	1.1938
2003.9062	1.1994
2003.9144	1.1976
2003.9172	1.2078
2003.9199	1.2108
2003.9227	1.208
2003.9254	1.2164
2003.9336	1.2218
2003.9363	1.2249
2003.9391	1.2215
2003.9418	1.2221
2003.9446	1.2276
2003.9528	1.2319
2003.9555	1.2324
2003.9582	1.2408
2003.9610	1.2422
2003.9637	1.2371
2003.9719	1.2395
2003.9747	1.2393
2003.9774	1.2446
2003.9829	1.2425
2003.9911	1.2491
2003.9938	1.2549
2003.9966	1.2594
2004.0021	1.2581
2004.0103	1.2677
2004.0130	1.2723
2004.0157	1.2629
2004.0185	1.2764
2004.0212	1.2815
2004.0294	1.2746
2004.0322	1.2772
2004.0349	1.2647
2004.0376	1.2577
2004.0404	1.2393
2004.0513	1.2579
2004.0541	1.2641
2004.0568	1.2717
2004.0595	1.2579
2004.0678	1.2457
2004.0705	1.2641
2004.0732	1.2467
2004.0760	1.2406
2004.0787	1.2475
2004.0869	1.2423
2004.0897	1.254
2004.0924	1.2535
2004.0951	1.2546
